   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.1554436e-30   3.7429872e-28   3.7429872e-28
   2.3257563e-19   2.7588121e-17   2.7588121e-17
   2.3257563e-19   2.7588121e-17   2.7588121e-17
   2.3398732e-19   2.7755576e-17   2.7755576e-17
   2.3398732e-19   2.7755576e-17   2.7755576e-17
   1.0047546e-05   1.1917349e-03   1.1918159e-03
   6.0285274e-05   7.1473036e-03   7.1501674e-03
   2.5191198e-04   2.9819362e-02   2.9865923e-02
   2.5191198e-04   2.9819362e-02   2.9865923e-02
   2.5344104e-04   3.0000000e-02   3.0047100e-02
   2.5344104e-04   3.0000000e-02   3.0047100e-02
   3.0241353e-04   3.5783310e-02   3.5849150e-02
   3.0241353e-04   3.5783310e-02   3.5849150e-02
   3.0424912e-04   3.6000000e-02   3.6066596e-02
   3.0424912e-04   3.6000000e-02   3.6066596e-02
   5.0478929e-04   5.9639335e-02   5.9810484e-02
   5.0478929e-04   5.9639335e-02   5.9810484e-02
   5.0785326e-04   6.0000000e-02   6.0173058e-02
   5.0785326e-04   6.0000000e-02   6.0173058e-02
   6.0618938e-04   7.1567469e-02   7.1806207e-02
   6.0618938e-04   7.1567469e-02   7.1806207e-02
   6.0986883e-04   7.2000000e-02   7.2241353e-02
   6.0986883e-04   7.2000000e-02   7.2241353e-02
   7.5854823e-04   8.9459860e-02   8.9816214e-02
   7.5854823e-04   8.9459860e-02   8.9816214e-02
   7.6315246e-04   9.0000000e-02   9.0360187e-02
   7.6315246e-04   9.0000000e-02   9.0360187e-02
   9.1121283e-04   1.0735242e-01   1.0784331e-01
   9.1121283e-04   1.0735242e-01   1.0784331e-01
   9.1674371e-04   1.0800000e-01   1.0849603e-01
   9.1674371e-04   1.0800000e-01   1.0849603e-01
   1.0131589e-03   1.1928096e-01   1.1986951e-01
   1.0131589e-03   1.1928096e-01   1.1986951e-01
   1.0193086e-03   1.2000000e-01   1.2059464e-01
   1.0193086e-03   1.2000000e-01   1.2059464e-01
   1.2174691e-03   1.4313829e-01   1.4393825e-01
   1.2174691e-03   1.4313829e-01   1.4393825e-01
   1.2248589e-03   1.4400000e-01   1.4480790e-01
   1.2248589e-03   1.4400000e-01   1.4480790e-01
   1.2686345e-03   1.4910273e-01   1.4995807e-01
   1.2686345e-03   1.4910273e-01   1.4995807e-01
   1.2763348e-03   1.5000000e-01   1.5086376e-01
   1.2763348e-03   1.5000000e-01   1.5086376e-01
   1.5250302e-03   1.7892537e-01   1.8006853e-01
   1.5250302e-03   1.7892537e-01   1.8006853e-01
   1.5342868e-03   1.8000000e-01   1.8115366e-01
   1.5342868e-03   1.8000000e-01   1.8115366e-01
   1.7824453e-03   2.0874929e-01   2.1018261e-01
   1.7824453e-03   2.0874929e-01   2.1018261e-01
   1.7932643e-03   2.1000000e-01   2.1144514e-01
   1.7932643e-03   2.1000000e-01   2.1144514e-01
   1.8340614e-03   2.1471419e-01   2.1620335e-01
   1.8340614e-03   2.1471419e-01   2.1620335e-01
   1.8451938e-03   2.1600000e-01   2.1750099e-01
   1.8451938e-03   2.1600000e-01   2.1750099e-01
   2.0410354e-03   2.3857490e-01   2.4027031e-01
   2.0410354e-03   2.3857490e-01   2.4027031e-01
   2.0534241e-03   2.4000000e-01   2.4170647e-01
   2.0534241e-03   2.4000000e-01   2.4170647e-01
   2.1448502e-03   2.5050567e-01   2.5228677e-01
   2.1448502e-03   2.5050567e-01   2.5228677e-01
   2.1578690e-03   2.5200000e-01   2.5379058e-01
   2.1578690e-03   2.5200000e-01   2.5379058e-01
   2.1968477e-03   2.5647135e-01   2.5828847e-01
   2.1968477e-03   2.5647135e-01   2.5828847e-01
   2.2101821e-03   2.5800000e-01   2.5982554e-01
   2.2101821e-03   2.5800000e-01   2.5982554e-01
   2.2489110e-03   2.6243708e-01   2.6428486e-01
   2.2489110e-03   2.6243708e-01   2.6428486e-01
   2.2625614e-03   2.6400000e-01   2.6585475e-01
   2.2625614e-03   2.6400000e-01   2.6585475e-01
   2.3010390e-03   2.6840282e-01   2.7027438e-01
   2.3010390e-03   2.6840282e-01   2.7027438e-01
   2.3150059e-03   2.7000000e-01   2.7187653e-01
   2.3150059e-03   2.7000000e-01   2.7187653e-01
   2.3532303e-03   2.7436855e-01   2.7625514e-01
   2.3532303e-03   2.7436855e-01   2.7625514e-01
   2.3675140e-03   2.7600000e-01   2.7788891e-01
   2.3675140e-03   2.7600000e-01   2.7788891e-01
   2.4054829e-03   2.8033424e-01   2.8222491e-01
   2.4054829e-03   2.8033424e-01   2.8222491e-01
   2.4200837e-03   2.8200000e-01   2.8388950e-01
   2.4200837e-03   2.8200000e-01   2.8388950e-01
   2.4577936e-03   2.8629986e-01   2.8818094e-01
   2.4577936e-03   2.8629986e-01   2.8818094e-01
   2.4727120e-03   2.8800000e-01   2.8987541e-01
   2.4727120e-03   2.8800000e-01   2.8987541e-01
   2.5101621e-03   2.9226558e-01   2.9412030e-01
   2.5101621e-03   2.9226558e-01   2.9412030e-01
   2.5253983e-03   2.9400000e-01   2.9584347e-01
   2.5253983e-03   2.9400000e-01   2.9584347e-01
   2.5462705e-03   2.9637512e-01   2.9820021e-01
   2.5462705e-03   2.9637512e-01   2.9820021e-01
   2.5467793e-03   2.9643301e-01   2.9825761e-01
   2.5467793e-03   2.9643301e-01   2.9825761e-01
   2.5617227e-03   2.9813286e-01   2.9994199e-01
   2.5617227e-03   2.9813286e-01   2.9994199e-01
   2.5620803e-03   2.9817352e-01   2.9998226e-01
   2.5620803e-03   2.9817352e-01   2.9998226e-01
   2.5622378e-03   2.9819144e-01   3.0000000e-01
   2.5622378e-03   2.9819144e-01   3.0000000e-01
   2.5625875e-03   2.9823121e-01   3.0003939e-01
   2.5625875e-03   2.9823121e-01   3.0003939e-01
   2.5776285e-03   2.9994163e-01   3.0173345e-01
   2.5776285e-03   2.9994163e-01   3.0173345e-01
   2.5781419e-03   3.0000000e-01   3.0179127e-01
   2.5781419e-03   3.0000000e-01   3.0179127e-01
   2.8248996e-03   3.2805114e-01   3.2958352e-01
   2.8248996e-03   3.2805114e-01   3.2958352e-01
   2.8420462e-03   3.3000000e-01   3.3151473e-01
   2.8420462e-03   3.3000000e-01   3.3151473e-01
   3.0873054e-03   3.5787086e-01   3.5913820e-01
   3.0873054e-03   3.5787086e-01   3.5913820e-01
   3.1060447e-03   3.6000000e-01   3.6124880e-01
   3.1060447e-03   3.6000000e-01   3.6124880e-01
   3.3498039e-03   3.8769064e-01   3.8870332e-01
   3.3498039e-03   3.8769064e-01   3.8870332e-01
   3.3701365e-03   3.9000000e-01   3.9099338e-01
   3.3701365e-03   3.9000000e-01   3.9099338e-01
   3.6123943e-03   4.1751048e-01   4.1827880e-01
   3.6123943e-03   4.1751048e-01   4.1827880e-01
   3.6343208e-03   4.2000000e-01   4.2074837e-01
   3.6343208e-03   4.2000000e-01   4.2074837e-01
   3.8750755e-03   4.4733037e-01   4.4786451e-01
   3.8750755e-03   4.4733037e-01   4.4786451e-01
   3.8985965e-03   4.5000000e-01   4.5051366e-01
   3.8985965e-03   4.5000000e-01   4.5051366e-01
   4.1378466e-03   4.7715030e-01   4.7746034e-01
   4.1378466e-03   4.7715030e-01   4.7746034e-01
   4.1629626e-03   4.8000000e-01   4.8028913e-01
   4.1629626e-03   4.8000000e-01   4.8028913e-01
   4.4007066e-03   5.0697029e-01   5.0706617e-01
   4.4007066e-03   5.0697029e-01   5.0706617e-01
   4.4274180e-03   5.1000000e-01   5.1007467e-01
   4.4274180e-03   5.1000000e-01   5.1007467e-01
   4.6636543e-03   5.3679032e-01   5.3668189e-01
   4.6636543e-03   5.3679032e-01   5.3668189e-01
   4.6919617e-03   5.4000000e-01   5.3987015e-01
   4.6919617e-03   5.4000000e-01   5.3987015e-01
   4.9266885e-03   5.6661040e-01   5.6630735e-01
   4.9266885e-03   5.6661040e-01   5.6630735e-01
   4.9565925e-03   5.7000000e-01   5.6967543e-01
   4.9565925e-03   5.7000000e-01   5.6967543e-01
   5.1898082e-03   5.9643052e-01   5.9594244e-01
   5.1898082e-03   5.9643052e-01   5.9594244e-01
   5.2213093e-03   6.0000000e-01   5.9949040e-01
   5.2213093e-03   6.0000000e-01   5.9949040e-01
   5.4530120e-03   6.2625068e-01   6.2558700e-01
   5.4530120e-03   6.2625068e-01   6.2558700e-01
   5.4861107e-03   6.3000000e-01   6.2931490e-01
   5.4861107e-03   6.3000000e-01   6.2931490e-01
   5.7162986e-03   6.5607088e-01   6.5524090e-01
   5.7162986e-03   6.5607088e-01   6.5524090e-01
   5.7509954e-03   6.6000000e-01   6.5914879e-01
   5.7509954e-03   6.6000000e-01   6.5914879e-01
   5.9796668e-03   6.8589111e-01   6.8490397e-01
   5.9796668e-03   6.8589111e-01   6.8490397e-01
   6.0159622e-03   6.9000000e-01   6.8899191e-01
   6.0159622e-03   6.9000000e-01   6.8899191e-01
   6.2431151e-03   7.1571138e-01   7.1457607e-01
   6.2431151e-03   7.1571138e-01   7.1457607e-01
   6.2810096e-03   7.2000000e-01   7.1884412e-01
   6.2810096e-03   7.2000000e-01   7.1884412e-01
   6.5066421e-03   7.4553167e-01   7.4425703e-01
   6.5066421e-03   7.4553167e-01   7.4425703e-01
   6.5461361e-03   7.5000000e-01   7.4870524e-01
   6.5461361e-03   7.5000000e-01   7.4870524e-01
   6.7702462e-03   7.7535199e-01   7.7394668e-01
   6.7702462e-03   7.7535199e-01   7.7394668e-01
   6.8113403e-03   7.8000000e-01   7.7857509e-01
   6.8113403e-03   7.8000000e-01   7.7857509e-01
   7.0339258e-03   8.0517233e-01   8.0364484e-01
   7.0339258e-03   8.0517233e-01   8.0364484e-01
   7.0766204e-03   8.1000000e-01   8.0845351e-01
   7.0766204e-03   8.1000000e-01   8.0845351e-01
   7.2976793e-03   8.3499269e-01   8.3335131e-01
   7.2976793e-03   8.3499269e-01   8.3335131e-01
   7.3419748e-03   8.4000000e-01   8.3834030e-01
   7.3419748e-03   8.4000000e-01   8.3834030e-01
   7.5615050e-03   8.6481307e-01   8.6306591e-01
   7.5615050e-03   8.6481307e-01   8.6306591e-01
   7.6074018e-03   8.7000000e-01   8.6823526e-01
   7.6074018e-03   8.7000000e-01   8.6823526e-01
   7.8254009e-03   8.9463345e-01   8.9278843e-01
   7.8254009e-03   8.9463345e-01   8.9278843e-01
   7.8728996e-03   9.0000000e-01   8.9813819e-01
   7.8728996e-03   9.0000000e-01   8.9813819e-01
   8.0893653e-03   9.2445385e-01   9.2251866e-01
   8.0893653e-03   9.2445385e-01   9.2251866e-01
